"ANOENC","NUMERO","NORDEN","CATEGMH","SUSPRIN","RELASP","EDAD","SEXO","PAISNACIM","NACIONA","PAISNACION","SITURES","ECIVILLEGAL","NORDENCO","UNION","CONVIVENCIA","NORDENPA","PAISPADRE","NORDENMA","PAISMADRE","ESTUDIOS","ESTUDRED","SITUACT","SITURED","OCU","JORNADA","PERCEP","IMPEXACP","INTERINP","NINODEP","HIJODEP","ADULTO","FACTOR"
2023,528,1,1,1,1,52,6,4,3,3,1,5,99,NA,3,99,4,99,4,6,4,3,1,2,NA,1,1280,3,6,6,1,165.978894
2023,528,2,1,6,3,10,6,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,165.978894
2023,529,1,1,1,1,75,6,1,1,NA,1,3,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,1167,3,6,6,1,1732.225642
2023,530,1,1,6,3,36,1,1,1,NA,1,5,5,3,2,3,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,719.105164
2023,530,3,1,1,1,73,1,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,-9,6,6,6,1,719.105164
2023,530,4,1,6,6,5,1,1,1,NA,1,1,99,NA,3,1,1,99,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,719.105164
2023,530,5,1,6,6,49,6,1,1,NA,1,5,1,3,2,99,1,99,1,3,2,1,1,1,2,1,-9,1,6,6,1,719.105164
2023,531,1,1,1,1,61,1,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,1,1,1,1,1,1400,3,6,6,1,859.611729
2023,532,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,761.44404
2023,532,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,-9,2,6,6,1,761.44404
2023,533,1,1,1,1,41,1,1,1,NA,1,2,2,1,1,99,1,99,1,8,4,1,1,1,1,1,-9,4,6,6,1,991.198475
2023,533,2,1,6,2,39,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,2,1,-9,3,6,6,1,991.198475
2023,533,3,1,6,3,6,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,991.198475
2023,534,1,1,1,1,25,6,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,373.188966
2023,534,2,1,6,2,34,1,1,1,NA,1,1,1,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,373.188966
2023,535,1,1,6,2,66,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,397.315097
2023,535,2,1,1,1,69,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,1,1017,3,6,6,1,397.315097
2023,536,1,1,1,1,55,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,2000,5,6,6,1,550.375592
2023,536,2,1,6,2,48,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,1300,3,6,6,1,550.375592
2023,537,1,1,1,1,55,1,4,1,NA,1,2,2,1,1,99,4,99,4,8,4,1,1,1,1,1,1750,4,6,6,1,1042.932393
2023,537,2,1,6,2,52,6,4,1,NA,1,2,1,1,1,99,4,99,4,4,3,6,2,2,NA,6,NA,NA,6,6,1,1042.932393
2023,537,3,1,6,3,23,1,1,1,NA,1,1,99,NA,3,1,4,2,4,4,3,5,2,2,NA,6,NA,NA,1,1,6,1042.932393
2023,537,4,1,6,3,19,6,1,1,NA,1,1,99,NA,3,1,4,2,4,4,3,5,2,2,NA,6,NA,NA,1,1,6,1042.932393
2023,538,1,1,1,1,64,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,4,2,2,NA,1,1800,4,6,6,1,1275.160567
2023,538,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,1275.160567
2023,539,1,1,1,1,76,6,1,1,NA,1,3,99,NA,3,99,1,99,1,4,3,4,2,2,NA,1,-9,3,6,6,1,484.752642
2023,540,1,1,1,1,47,6,4,1,NA,1,5,99,NA,3,99,4,99,4,4,3,3,1,2,NA,1,-9,3,6,6,1,153.076401
2023,540,2,1,6,3,11,6,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,153.076401
2023,540,3,1,6,3,9,1,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,153.076401
2023,541,1,1,1,1,46,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,1100,3,6,6,1,265.709124
2023,541,2,1,6,2,52,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,2,1,900,2,6,6,1,265.709124
2023,541,3,1,6,3,20,1,1,1,NA,6,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,265.709124
2023,542,1,1,1,1,59,6,1,1,NA,1,4,99,NA,3,99,1,99,1,3,2,3,1,2,NA,1,1100,3,6,6,1,105.648732
2023,543,1,1,1,1,50,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,3,6,6,1,1069.40929
2023,543,2,1,6,2,53,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,1,1,1,1,1,-9,2,6,6,1,1069.40929
2023,543,3,1,6,3,25,6,1,1,NA,1,1,99,NA,3,1,1,2,1,6,4,3,1,2,NA,6,NA,NA,6,6,1,1069.40929
2023,543,4,1,6,3,22,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,3,1,2,NA,6,NA,NA,6,6,1,1069.40929
2023,544,1,1,1,1,55,6,1,1,NA,1,5,99,NA,3,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,834.992671
2023,544,2,1,6,3,29,1,1,1,NA,1,1,99,NA,3,99,1,1,1,5,4,1,1,1,1,1,-9,4,6,6,1,834.992671
2023,545,1,1,1,1,70,6,3,2,2,1,5,99,NA,3,99,3,2,3,7,4,4,2,2,NA,1,700,2,6,6,1,3059.806877
2023,545,2,1,6,4,85,6,3,2,2,1,3,99,NA,3,99,3,99,3,7,4,4,2,2,NA,1,400,1,6,6,1,3059.806877
2023,546,1,1,1,1,59,1,1,1,NA,1,3,99,NA,3,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,1032.643538
2023,546,2,1,6,3,21,6,1,1,NA,1,1,99,NA,3,1,1,99,1,3,2,1,1,1,2,1,-9,1,6,6,1,1032.643538
2023,547,1,1,1,1,54,1,1,1,NA,1,4,99,NA,3,99,1,99,1,7,4,1,1,1,1,1,-9,6,6,6,1,690.883249
2023,547,2,1,6,3,15,1,1,1,NA,1,1,99,NA,3,1,1,99,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,690.883249
2023,548,1,1,1,1,60,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,5,6,6,1,128.148046
2023,548,2,1,6,2,61,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,128.148046
2023,549,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,4200,7,6,6,1,1211.508695
2023,549,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,6,2,2,NA,6,NA,NA,6,6,1,1211.508695
2023,549,3,1,6,3,33,1,1,1,NA,1,1,99,NA,3,1,1,2,1,7,4,1,1,1,1,1,2500,6,6,6,1,1211.508695
2023,550,1,1,1,1,37,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,698.305817
2023,550,2,1,6,2,33,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,2,6,6,1,698.305817
2023,550,3,1,6,3,1,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,698.305817
2023,551,1,1,1,1,63,1,1,1,NA,1,1,99,NA,3,99,1,2,1,5,4,4,2,2,NA,1,-9,4,6,6,1,450.812844
2023,551,2,1,6,4,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,-9,3,6,6,1,450.812844
2023,552,1,1,6,2,47,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,209.276771
2023,552,2,1,1,1,45,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,-9,4,6,6,1,209.276771
2023,552,3,1,6,3,16,6,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,209.276771
2023,552,4,1,6,3,15,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,209.276771
2023,553,1,1,1,1,57,1,4,1,NA,1,2,2,1,1,99,4,99,4,4,3,3,1,2,NA,1,-9,2,6,6,1,382.207599
2023,553,2,1,6,2,52,6,4,1,NA,1,2,1,1,1,99,4,99,4,3,2,3,1,2,NA,6,NA,NA,6,6,1,382.207599
2023,553,3,1,6,3,19,1,1,1,NA,1,1,99,NA,3,1,4,2,4,3,2,5,2,2,NA,6,NA,NA,1,1,6,382.207599
2023,553,4,1,6,3,19,6,4,1,NA,1,1,99,NA,3,1,4,99,4,3,2,5,2,2,NA,6,NA,NA,1,1,6,382.207599
2023,554,1,1,6,6,33,1,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,3,1,2,NA,6,NA,NA,6,6,1,2097.879125
2023,554,2,1,1,1,29,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,2,1,-9,2,6,6,1,2097.879125
2023,555,1,1,1,1,30,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,2000,5,6,6,1,182.183006
2023,555,2,1,6,2,30,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,2,1,1000,3,6,6,1,182.183006
2023,555,3,1,6,3,1,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,182.183006
2023,556,1,1,1,1,42,1,1,1,NA,1,1,2,3,2,99,1,99,1,5,4,1,1,1,1,1,1400,3,6,6,1,1190.630602
2023,556,2,1,6,2,39,6,1,1,NA,1,1,1,3,2,99,1,99,1,4,3,1,1,1,1,1,1400,3,6,6,1,1190.630602
2023,556,3,1,6,3,4,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1190.630602
2023,557,1,1,1,1,62,6,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,-9,-9,-9,6,6,1,576.811903
2023,557,2,1,6,2,66,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,4,2,2,NA,-9,-9,-9,6,6,1,576.811903
2023,558,1,1,1,1,51,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,-9,6,6,1,313.013337
2023,558,2,1,6,2,57,1,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,-9,6,6,1,313.013337
2023,558,3,1,6,3,22,1,1,1,NA,1,1,99,NA,3,2,1,1,1,5,4,5,2,2,NA,6,NA,NA,1,1,6,313.013337
2023,559,1,1,6,2,48,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,4,6,6,1,202.922998
2023,559,2,1,1,1,46,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,4,6,6,1,202.922998
2023,559,3,1,6,3,14,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,202.922998
2023,559,4,1,6,3,10,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,202.922998
2023,560,1,1,1,1,68,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,4,2,2,NA,1,-9,5,6,6,1,359.278632
2023,560,2,1,6,2,64,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,4,2,2,NA,1,-9,3,6,6,1,359.278632
2023,561,1,1,1,1,39,1,1,1,NA,1,2,2,1,1,5,1,99,1,3,2,1,1,1,1,1,-9,-9,6,6,1,3000.350925
2023,561,2,1,6,2,40,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,-9,6,6,1,3000.350925
2023,561,3,1,6,3,7,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,3000.350925
2023,561,4,1,6,3,2,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,3000.350925
2023,561,5,1,6,4,60,1,1,1,NA,1,2,6,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,-9,6,6,1,3000.350925
2023,561,6,1,6,6,54,6,1,1,NA,1,2,5,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,3000.350925
2023,562,1,1,1,1,48,1,1,1,NA,1,2,2,1,1,99,1,99,1,7,4,1,1,1,1,1,-9,-9,6,6,1,1278.102595
2023,562,2,1,6,2,43,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,2,1,-9,-9,6,6,1,1278.102595
2023,562,3,1,6,3,7,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1278.102595
2023,563,1,1,1,1,58,6,1,1,NA,1,3,99,NA,3,99,1,99,1,4,3,6,2,2,NA,1,-9,2,6,6,1,772.300688
2023,564,1,1,1,1,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,8,2,2,NA,1,2973,6,6,6,1,538.5989
2023,565,1,1,1,1,44,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,1,-9,-9,-9,6,6,1,2484.759759
2023,565,2,1,6,6,51,6,1,1,NA,1,5,99,NA,3,99,1,99,1,3,2,1,1,1,1,-9,-9,-9,6,6,1,2484.759759
2023,565,3,1,6,6,29,6,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,5,2,2,NA,-9,-9,-9,6,6,1,2484.759759
2023,565,4,1,6,6,75,6,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,-9,-9,-9,6,6,1,2484.759759
2023,566,1,1,1,1,59,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,374.774588
2023,566,2,1,6,2,57,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,8,2,2,NA,6,NA,NA,6,6,1,374.774588
2023,567,1,1,1,1,51,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,411.29162
2023,567,2,1,6,2,44,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,411.29162
2023,567,3,1,6,3,18,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,411.29162
2023,567,4,1,6,3,15,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,411.29162
2023,567,5,1,6,3,8,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,411.29162
2023,568,1,1,1,1,61,1,1,1,NA,1,1,99,NA,3,99,1,2,1,6,4,1,1,1,1,1,2000,5,6,6,1,3913.409674
2023,568,2,1,6,4,85,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,4,2,2,NA,1,1300,3,6,6,1,3913.409674
2023,569,1,1,1,1,39,6,1,1,NA,1,1,2,3,2,99,1,99,1,6,4,1,1,1,1,1,-9,5,6,6,1,981.213415
2023,569,2,1,6,2,45,1,1,1,NA,1,1,1,3,2,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,981.213415
2023,570,1,1,1,1,44,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,429.482551
2023,570,2,1,6,2,49,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,1080,3,6,6,1,429.482551
2023,570,3,1,6,3,6,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,429.482551
2023,571,1,1,1,1,55,6,1,1,NA,1,3,99,NA,3,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,970.195653
2023,571,2,1,6,3,25,6,1,1,NA,1,1,99,NA,3,99,1,1,1,5,4,5,2,2,NA,1,-9,1,6,6,1,970.195653
2023,572,1,1,1,1,75,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,6,6,6,1,1391.516723
2023,572,2,1,6,2,72,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,4,2,2,NA,1,-9,6,6,6,1,1391.516723
2023,573,1,1,1,1,35,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,8000,7,6,6,1,1209.11458
2023,573,2,1,6,2,35,6,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,1,1,1,1,1,2600,6,6,6,1,1209.11458
2023,573,3,1,6,3,5,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1209.11458
2023,573,4,1,6,3,1,1,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,1209.11458
2023,574,1,1,1,1,27,6,1,1,NA,1,1,99,NA,3,99,1,99,1,5,4,3,1,2,NA,1,565,2,6,6,1,955.498467
2023,575,1,1,6,2,71,6,1,1,NA,1,2,2,1,1,99,1,99,1,1,1,4,2,2,NA,1,600,2,6,6,1,966.697712
2023,575,2,1,1,1,62,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,7,2,2,NA,1,1000,3,6,6,1,966.697712
2023,576,1,1,1,1,46,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,1,1,1100,3,6,6,1,603.321166
2023,576,2,1,6,2,48,6,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,1,1,1,2,1,350,1,6,6,1,603.321166
2023,577,1,1,1,1,40,1,1,1,NA,1,1,2,3,2,99,1,99,1,6,4,3,1,2,NA,6,NA,NA,6,6,1,771.080418
2023,577,2,1,6,2,39,6,1,1,NA,1,1,1,3,2,99,1,99,1,5,4,3,1,2,NA,6,NA,NA,6,6,1,771.080418
2023,578,1,1,1,1,53,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,5,6,6,1,877.643484
2023,578,2,1,6,2,49,6,1,1,NA,1,2,1,1,1,5,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,877.643484
2023,578,3,1,6,3,18,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,877.643484
2023,578,4,1,6,3,17,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,877.643484
2023,578,5,1,6,5,85,1,1,1,NA,1,3,99,NA,3,99,1,99,1,2,1,4,2,2,NA,1,-9,3,6,6,1,877.643484
2023,579,1,1,6,2,51,1,1,1,NA,1,2,2,1,1,99,1,99,1,6,4,1,1,1,1,1,1300,3,6,6,1,420.491607
2023,579,2,1,1,1,46,6,1,1,NA,1,2,1,1,1,99,1,99,1,7,4,1,1,1,1,1,2800,6,6,6,1,420.491607
2023,579,3,1,6,3,15,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,420.491607
2023,579,4,1,6,3,11,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,420.491607
2023,580,1,1,1,1,67,1,1,1,NA,1,2,2,1,1,99,1,99,1,2,1,4,2,2,NA,1,3058,7,6,6,1,534.524641
2023,580,2,1,6,2,66,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,534.524641
2023,581,1,1,1,1,55,6,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,1,1,1,2,1,1100,3,6,6,1,1331.004829
2023,582,1,1,1,1,74,1,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,1612.25597
2023,582,2,1,6,2,75,6,1,1,NA,1,2,1,1,1,99,1,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,1612.25597
2023,583,1,1,1,1,55,6,1,1,NA,1,1,99,NA,3,99,1,99,1,6,4,2,1,1,1,1,-9,2,6,6,1,1006.783724
2023,584,1,1,1,1,68,1,1,1,NA,6,2,2,1,1,99,2,99,2,2,1,4,2,2,NA,1,-9,2,6,6,1,342.88392
2023,584,2,1,6,2,65,6,1,1,NA,1,2,1,1,1,99,2,99,1,2,1,6,2,2,NA,6,NA,NA,6,6,1,342.88392
2023,585,1,1,1,1,63,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,4,2,2,NA,1,2500,6,6,6,1,1153.309848
2023,585,2,1,6,2,58,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,3,1,2,NA,1,990,2,6,6,1,1153.309848
2023,586,1,1,6,2,30,1,1,1,NA,1,1,2,3,2,99,1,99,1,4,3,1,1,1,1,1,-9,3,6,6,1,277.776862
2023,586,2,1,1,1,30,6,1,1,NA,1,1,1,3,2,99,1,99,1,7,4,1,1,1,1,1,-9,5,6,6,1,277.776862
2023,587,1,1,1,1,61,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,2433,5,6,6,1,148.143529
2023,587,2,1,6,2,59,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,824,2,6,6,1,148.143529
2023,588,1,1,1,1,73,6,1,1,NA,1,3,99,NA,3,99,1,99,1,6,4,4,2,2,NA,1,-9,7,6,6,1,1269.415547
2023,589,1,1,1,1,44,6,1,1,NA,1,1,99,NA,3,99,1,99,1,7,4,2,1,1,1,1,-9,5,6,6,1,758.07431
2023,590,1,1,1,1,49,1,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,1,1,1,1,1,-9,4,6,6,1,750.373873
2023,590,2,1,6,2,54,6,1,1,NA,1,1,1,3,2,99,1,99,1,4,3,1,1,1,2,1,-9,2,6,6,1,750.373873
2023,591,1,1,6,2,55,1,1,1,NA,1,1,2,3,2,99,1,99,1,3,2,4,2,2,NA,1,784,2,6,6,1,2212.282436
2023,591,2,1,1,1,48,6,1,1,NA,1,1,1,3,2,99,1,99,1,4,3,1,1,1,1,1,1000,3,6,6,1,2212.282436
2023,591,3,1,6,3,17,1,1,1,NA,1,1,99,NA,3,1,1,2,1,3,2,5,2,2,NA,6,NA,NA,1,1,6,2212.282436
2023,592,1,1,1,1,77,1,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,4,2,2,NA,1,-9,3,6,6,1,887.375113
2023,592,2,1,6,2,76,6,2,3,1,1,2,1,1,1,99,2,99,2,4,3,4,2,2,NA,1,-9,3,6,6,1,887.375113
2023,593,1,1,1,1,62,6,1,1,NA,1,3,99,NA,3,99,1,99,1,6,4,4,2,2,NA,1,3300,7,6,6,1,1196.449391
2023,593,2,1,6,3,20,1,1,1,NA,6,1,99,NA,3,99,1,1,1,5,4,5,2,2,NA,1,500,2,1,1,6,1196.449391
2023,594,1,1,1,1,31,6,4,3,3,1,1,99,NA,3,99,4,99,4,3,2,3,1,2,NA,1,1557,4,6,6,1,683.654991
2023,594,2,1,6,3,10,6,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,683.654991
2023,594,3,1,6,3,8,6,1,1,NA,1,1,99,NA,3,99,4,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,683.654991
2023,594,4,1,6,3,4,1,1,1,NA,1,1,99,NA,3,99,1,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,683.654991
2023,594,5,1,6,3,2,6,1,1,NA,1,1,99,NA,3,99,1,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,683.654991
2023,594,6,1,6,3,1,6,1,1,NA,1,1,99,NA,3,99,1,1,4,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,683.654991
2023,595,1,1,6,2,56,6,1,1,NA,1,2,2,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,631.105466
2023,595,2,1,1,1,61,1,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,1,1,1,1,1,-9,3,6,6,1,631.105466
2023,595,3,1,6,3,27,1,1,1,NA,1,1,99,NA,3,2,1,1,1,3,2,1,1,1,1,1,-9,3,6,6,1,631.105466
2023,596,1,1,1,1,62,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,4,6,6,1,997.424604
2023,596,2,1,6,2,57,6,1,1,NA,1,2,1,1,1,99,1,99,1,3,2,3,1,2,NA,1,-9,1,6,6,1,997.424604
2023,596,3,1,6,3,26,6,1,1,NA,1,1,99,NA,3,1,1,2,1,4,3,1,1,1,1,1,-9,1,6,6,1,997.424604
2023,597,1,1,1,1,60,1,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,7,2,2,NA,1,-9,3,6,6,1,1215.302005
2023,598,1,1,6,2,71,6,1,1,NA,1,2,3,1,1,99,1,99,1,3,2,6,2,2,NA,6,NA,NA,6,6,1,547.533647
2023,598,2,1,6,6,85,6,1,1,NA,1,1,99,NA,3,99,1,99,1,3,2,6,2,2,NA,1,-9,2,6,6,1,547.533647
2023,598,3,1,1,1,79,1,1,1,NA,1,2,1,1,1,99,1,99,1,6,4,4,2,2,NA,1,-9,3,6,6,1,547.533647
2023,598,4,1,6,3,52,1,1,1,NA,1,5,99,NA,3,3,1,1,1,3,2,1,1,1,1,1,-9,-9,6,6,1,547.533647
2023,599,1,1,1,1,49,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,5,6,6,1,126.593023
2023,599,2,1,6,2,51,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,3,6,6,1,126.593023
2023,599,3,1,6,3,13,6,1,1,NA,1,1,99,NA,3,1,1,2,1,NA,NA,NA,NA,NA,NA,6,NA,NA,1,1,6,126.593023
2023,600,1,1,1,1,56,1,1,1,NA,1,2,2,1,1,99,1,99,1,5,4,1,1,1,1,1,-9,7,6,6,1,315.8508
2023,600,2,1,6,2,58,6,1,1,NA,1,2,1,1,1,99,1,99,1,5,4,6,2,2,NA,6,NA,NA,6,6,1,315.8508
2023,600,3,1,6,3,18,6,1,1,NA,6,1,99,NA,3,1,1,2,1,4,3,5,2,2,NA,6,NA,NA,1,1,6,315.8508
2023,601,1,1,6,2,56,6,1,1,NA,1,2,2,1,1,99,1,99,1,4,3,1,1,1,2,-9,-9,-9,6,6,1,453.883593
2023,601,2,1,1,1,58,1,1,1,NA,1,2,1,1,1,99,1,99,1,4,3,2,1,1,1,-9,-9,-9,6,6,1,453.883593
