survey_year,household_id,survey_weight,total_consumption_spend_eur,home_energy_spend_eur,home_electricity_spend_eur,home_gas_spend_eur,home_other_fuels_spend_eur,private_vehicle_fuel_spend_eur,vehicle_diesel_spend_eur,vehicle_petrol_spend_eur,monthly_net_income_eur,household_size,children_under18,employed_members,region_code,municipality_size_code,dwelling_area_m2,heating_energy_source,hot_water_energy_source
2023,5903,482.098382,74978.5336346555,1521.239994537048,1245.4799941643441,275.760000372704,0,170.21909440882501,44.27349436738,125.945600041445,5017,3,0,2,16,1,126,Natural gas,Natural gas
2023,5904,1156.855068,20813.4201733903,779.999997372186,779.999997372186,0,0,0,0,0,1618,1,0,0,7,1,95,Natural gas,Electricity
2023,5905,2353.521328,21585.7946879842,1500.0000033991619,900.000002039497,600.000001359665,0,0,0,0,1638,2,0,1,9,1,100,No heating,Natural gas
2023,5906,695.40326,32493.3849893082,3501.7199948127945,574.319999592755,2927.3999952200393,0,0,0,0,5500,1,0,0,16,4,100,Natural gas,Natural gas
2023,5907,367.229757,27326.6570007288,2657.99998881899,1145.85719697002,1512.14279184897,0,0,0,0,2466,2,0,0,3,5,110,Natural gas,LPG
2023,5908,906.864213,60283.6144334654,935.999996286103,683.99999813423,251.999998151873,0,10032.2731006257,6744.73104387459,3287.54205675111,6667,4,1,2,1,1,96,No heating,Natural gas
2023,5909,2556.501726,86158.4576375913,2838.68280087365,1920.00000237825,918.6827984954003,0,195.92659958172828,110.919698240798,85.0069013409303,4490,4,2,2,9,1,150,Electricity,Natural gas
2023,5910,517.160969,46336.7949950608,1331.99999863099,1331.99999863099,0,0,3198.4513316974662,3038.0680371878602,160.383294509606,3179,3,0,2,16,3,61,Electricity,Electricity
2023,5911,2139.661938,45601.1136699484,840.000000972116,840.000000972116,0,0,2220.42196742577,0,2220.42196742577,1189,1,0,0,5,2,90,No heating,Electricity
2023,5912,611.89787,13761.314710901,1379.999999019444,899.999995097221,480.000003922223,0,0,0,0,1200,2,0,0,12,5,85,Electricity,Natural gas
2023,5913,262.033168,8443.70175305441,719.999996336342,719.999996336342,0,0,0,0,0,2100,1,0,0,19,2,90,No heating,LPG
2023,5914,251.159045,19367.7846242806,1619.999988453535,479.999993629535,0,1139.999994824,0,0,0,2200,3,1,2,17,5,85,Other liquid fuels,Other liquid fuels
2023,5915,1894.833311,20583.4532850895,980.400001000404,451.200000040531,529.200000959873,0,0,0,0,1259,1,0,0,9,2,75,Natural gas,Natural gas
2023,5916,640.160074,19583.496549021,648.0000031992,469.320006358285,178.679996840915,0,1661.16329835341,0,1661.16329835341,1630,1,0,1,16,3,57,Natural gas,Natural gas
